title,rating,review_text,location,hotel,label
Buen hotel,5,La estancia fue muy agradable. El personal de recepción muy atentos. Buena ubicación para ir andando al centro. El parking muy cómodo. La habitación era amplia y la limpieza también estaba muy bien. Hotel para repetir.,Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
muy elegante muy limpio. Un lujo,5,"Tiene  unos jardines precisos , jardines de la Buhaira , y a la noche un bar de copas en el jardín, precioso con silencio. suel tener motos de alquiler enfrente dlee hotel a 20 ct minuto.  van muy bien y también patines eleéctricos que no he probado. enfrente hay un super, y andando en 10mminutos estás en cualquier parte de Sevilla. muy recomendable.",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
"SEVILLA CENTER, UN DISGUSTO EN EL CENTRO DE SEVILLA.",1,"Sevilla Center, un disgusto en pleno centro de Sevilla. Horrible experiencia, el que se supone que iba a ser mi mejor día de vacaciones se convirtió en el peor. NO LO RECOMIENDO.  Mi pareja y yo venimos de Madrid para ver a familiares y nuestro último día quisimos pasar el día solos en un bonito hotel CON PISCINA (en Sevilla hace mucho calor y queríamos poder aprovechar la tarde con un baño refrescante) cerca del centro para pasear despuésy sobretodo que prometía cumplir las normas de seguridad referentes al COVID19 (algo muy importante para nosotros). Cuando vimos la Página web de este hotel nos pareció el hotel perfecto, tenia todo lo que queríamos. FUE UN GRAN ERROR.  Cuando llegamos a la piscina vemos que esta atestada de gente que pasea por el recinto sin mascarilla, ojo,…",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,0
Increíble estancia,5,"Hemos pasado tres noches mi marido y yo con los dos pekes y hemos Estado genial. Nos han dado junior Suite para estar más cómodos y ha sido todo un acierto. Estancia muy tranquila, el buffet muy bien y con muchas medidas por el covid. Recomendable 100%",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
"Buen hotel, bien ubicado",5,"Un hotel bien ubicado, desde el que puedes ir andando hasta la catedral y el casco histórico en 15 minutos, y próximo al Pizjuán y otros destinos. Personal amable en recepción. Habitaciones bien de espacio para 3, aunque algo oscura. Todo tipo de accesorios/amenities en el baño y la habitación.  Los ascensores todos los días había alguno estropeado/fuera de servicio algunas horas, y al ser un hotel con muchas plantas había bastante trasiego, esperas mas largas de lo deseado en algunas ocasiones.  La zona de la piscina es un plus, pero no es muy grande y estaba (Julio, 40 grados) a tope o casi a tope.",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
No comáis en la piscina,3,"La habitación, la piscina  y el personal muy bien, el bar de la piscina pésimo, todo excesivamente escaso y muy caro, no suelo quejarme de la comida, pésimos pintas de solomillo y pusieron 4 trocitos duros  y lo mejor es la parrilla de verduras, 4 trozos de pimientos 4 trocitos de cebolla y 4 de champiñón, vamos un  robo",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,3
Un hotel para repetir,5,"La atención del personal, la limpieza, la comodidad de laa habitaciones, todo en general, está a un nivel muy alto.  El hotel wstá situado en una zona tranquila pero cerca del centro de Sev8lla (unos 15-20 minutos andando). El amplio párquing en el mismo edificio es también una comodidad añadida.",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
Perfecto,5,"Hotel limpio, personal amable.Un hotel muy bonito quizás algo alejado del centro si váis con niños pequeños.La piscina pequeña pero suficiente para un chapuzón.El desayuno y ceno correctas, algo escasas en variedad pero todo de 9.Nos tuvimos que ir un día antes y nos cambiaron la cena por la comida sin problema.Como punto negativo ,el parking le veo caro 15€por día.",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
"Muy Bie, El Hotel Muy Bien Situado, Buena, Atención y Muy Limpio, Muy Biennn ",5,"Buen Hotel, Buena situación y Atención en Todo, MUY BIEN.  La Piscina con Su Kiosco, (Chiringuito), Genial. El Tema del desplazamiento a cualquier punto Muy Bien porque Duspines del Tranvía, la Estación de Autobuses para poder moverse a cualquier punto de la Ciudad.",Seville_Province_of_Seville_Andalucia,Hotel_Sevilla_Center,1
Hermoso hotel y excelente atención ,5,"Me gusto todo, salvo que como es una posada antigua renovada muchas habitaciones no dan a la calle, solo tienen ventanas al patio interior.  La decoración increíble!! El desayuno buenísimo y la ubicación excelente!!",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Muy favorable,5,"Excelente experiencia. Todo me pareció estupendo: la ubicación, el confort, el desayuno, la piscina, la amabilidad de todos, etc. etc. No tengo ninguna queja. La única pega que pongo es que me obligan a escribir más de 200 caracteres! No debería haber limitaciones de ninguna clase en esta cuestión. Como si digo una sola palabra (que es la que diría si no pudiera decir más): EXCELENTE.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Una posada de lujo,5,"Servicio inmejorable! Excelente desayuno! Ropa de cama, colchón y toallas de excelente calidad. Limpieza de 10. Dos terrazas muy bonitas para disfrutar de las horas de sol o tras una pausa de hacer turismo. En el centro, cerca de los monumentos. Único inconveniente que el parking concertado no está en el hotel, a 200 metros; se puede parar junto a la puerta del hotel para descargar equipaje. El hotel es un monumento restaurado con buen gusto. Nos ha encantado!",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Muy buena elección,4,"El hotel está muy bien, bien situado, bonito y el personal muy y muy amable. Comp punto negativo seria que el zumo de naranja no sea natural y los huevos no tienen sabor a huevo, un poco más de calidad",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Personal muy amable i atento,5,"Estuvimos en varios hoteles i este fue el hotel que mas nos gustos,antes era una posada i un convento que han reformado. Esta muy bien ubicado, el personal fue muy atento i amable, i la habitacion estava muy limpia",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
"Sin duda, es la mejor opción de alojamiento en Sevilla",5,"Lugar situado perfectamente para ir andando a todos sitios, limpieza impoluta y sobre todo un trato humano excepcional, poco sitios son tan perfectos en conjunto como este Hotel Muy recomendable para familias Solo podemos decir GRACIAS",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Un hotel muy especial,5,"Personal del hotel amable, atentos y muy educados. El hotel es precioso y una experiencia única. El nivel de limpieza es impecable. Las piscinas vienen muy bien para refrescarse durante las calurosas tardes de Sevilla. Sin duda alguna repetiremos!! Enhorabuena a todo el personal!",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
¡Excelente Hotel!,5,"Es un hotel super bonito, con habitaciones super espaciosas y muy confortables. Las personas que trabajan en el hotel son muy amables y encantadoras, todas sin excepción. Es un hotel que pueden reservar a ojos cerrados, incluso la ubicación es excelente.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Hotel con encanto.  Todo perfecto,5,"Hotel en el centro de Sevilla, con una decoración preciosa. Hotel con encanto. Servicio impecable y desayuno fabuloso. Las habitaciones y baño espaciosos. Dos piscinas no muy grandes pero hacen su papel. Para repetir sin lugar a dudas",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Un lugar para volver,5,"Nuestra estancia ha sido estupenda sobre todo por  el personal que trabaja en el hotel, en especial Ana. Nos han hecho sentir como en casa. El desayuno, las habitaciones y las instalaciones son fantásticas. Si alguna vez volvemos a Sevilla, nos alojaremos sin duda en este hotel.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Un hotel para volver,5,"Hemos pasado unos días en este hotel y todo ha sido estupendo. El personal muy atento, en especial Ana, pero todos son encantadores. La habitación amplia y muy limpia. El desayuno variado y muy bueno. El hotel es muy céntrico y tiene mucho encanto. Sin duda, un sitio para volver.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Excelente!!,5,"Excelente!!!! Lo recomiendo no , lo súper recomiendo .Sin duda repetiría (atención de un mil ).Gracias a todo el personal por permitir que estar súper a gusto y como si fuera poco al despedirte nos han tenido un presente .!!!Sin duda súper recomendable ☺️.Gracias!!🌺",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Hotel con encanto,5,"Estancia de finde semana, pareja con bebé. Un personal muy atento y profesionales. Dos piscinas en cubierta. Bien ubicado, cerca de la Encarnación. Habitación muy amplia, con todo detalle. Bañera y ducha.  Muy recomendable",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Perfecta ubicación. Hotel de primera,5,Hotel nuevo con trato exquisito y mil posibilidades. La piscina permite refrescarse y hace la experiencia inolvidable. Instalaciones nuevas y decoradas con muy buen gusto. Los compañeros de recepción estubieron super atentos y nos hicieron grandes recomendaciones. Sin duda repetiría.,Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
UNA MARAVILLA!!!!,5,"Fui un par de días y solo me salen buenas palabras de todo. El hotel está perfectamente ubicado para poderse desplazar incluso andando a todos los principales puntos de interés de la ciudad. Las habitaciones están muy bien y la mía en concreto era exterior y primer piso y no tuve una sola molestia por ruidos en toda la noche, cosa muy de agradecer. El propio hotel es una preciosidad al tratarse de una antigua posada protegida y muy bien actualizada. El buffet una maravilla y de nivel medio-alto. La piscina justita pero no hay que olvidar que esta en azotea y el tipo de edificio, así que es más que correcta y sin quejas. Y o que no puedo dejar de mencionar, es el trato del personal. Y no merecieron solo a los de recepción, sino a todo el personal. Por distintas razones pude…",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Estancia excepcional,5,"Pasamos 2 días en este hotel. Desde las instalaciones, a la localización y el servicio de atención al cliente la experiencia fue excepcional! Haciai tiempo que no tenia un experiencia tan positiva. Nos ayudaron en todo lo que necesitamos. Nos dieron sugerencias donde cenar y nos hicieron sentir bienvenidos. Volveremos!",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Asturias,4,"La verdad es que fue una apuesta a ciegas y no pudo resultar mejor. El hotel lo tiene todo: una ubicación perfecta, a cinco minutos de todo, incluidos unos increíbles churros, unas instalaciones confortables  y acogedoras, un entorno andaluz cálido y, sobre todo, un personal excepcionalmente amable. Si bien la atención ha sido exquisita por parte de todos los empleados, el joven Eduardo y el encargado de la terraza, con unos fabulosos tintos de verano de naranja, merecen una mención especial. Gracias a todos y estén seguros de que volveremos.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
4 noches en sevilla,4,"Para pasar 4 noches en Sevilla hemos elegido este hotel , un hotel muy bien ubicado en el centro de la ciudad , desde la atención pasando por la limpieza como las habitaciones se nota el cuidado y el mimo que quieren dar en sus servicios. Cuenta con dos piscinas en la terraza  que, aunque pequeñas, valen para darse un chapuzón y quitarse el calor insoportable al que la gente del norte no estamos acostumbrados . Como pero , la habitación pese a dar un patio interior y no escucharse ruido de la calle si que se escucha al servicio de limpieza por las mañanas haciendo las habitaciones contiguas , la propia habitación en la que estábamos alojados consideramos algo pobre de luz natural siendo obligatorio a usar la luz propia para tareas cotidianas .  Los desayunos de tipo buffet …",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Espectacular ,5,"Hotel muy cuidado y céntrico, trato muy bueno y nada que decir malo. Habitaciones grandes y espaciosas, piscina pequeña pero correcta para pasar las horas de calor, el wifi va bien y el servicio de desanyuno está muy bien.  Repitiria y recomendaría sin lugar a dudas.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Magnífico hotel,5,"Muy buena situación.  Habitación muy amplia y cómoda. El servicio y la atención impecables.  Ideal para visitar Sevilla y conocer sus monumentos. Se puede ir a pie a toda la parte antigua y volver al mediodía para descansar,  darse un baño en la piscina, dormir una siesta y salir de nuevo a conocer la ciudad.",Seville_Province_of_Seville_Andalucia,Hotel_Posada_del_Lucero,1
Estancia agradable y gran componente humano del personal,5,"Queremos destacar la actuación rápida, eficaz y humanitaria de sus trabajadoras Aurora e Isabel, que ante una situación de emergencia han  actuado de forma ejemplar. Grandes profesionales y mejores personas. Este tipo de personas engrandecen a la empresa y a la sociedad. Queremos que conste nuestro agradecimiento",Seville_Province_of_Seville_Andalucia,Melia_Lebreros,1
